City,Year,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),EV,GreenCover,PopulationDensity
Ludhiana,2021,54.27057534246575,117.1629589041096,20.542410958904107,29.73621917808219,49.77454794520548,24.17764383561644,9.97904109589041,0.7851506849315069,20.92827397260274,0.8716164383561643,5.261315068493151,,,,,,69.93498630136986,0.4265205479452055,200.23906849315068,,,211.0885205479452,,,1127,47.57,109.48
Ludhiana,2022,59.2654794520548,134.2169589041096,16.7210989010989,19.034532967032966,35.52321428571429,24.66752747252747,10.418438356164383,0.8273698630136986,30.44662087912088,1.2624109589041095,3.1463835616438356,,,,,,70.82342465753425,0.40616438356164386,200.09827397260273,,,179.66172602739726,,,4433,47.57,109.48
Ludhiana,2023,61.14259499073493,132.1128785547965,11.983398301460289,19.355330217778764,31.037555810888453,14.331830480858105,10.86055052586546,0.8327417775509198,30.71709854131244,1.0578084582015217,1.971310618415238,,,,,,74.62959263844688,0.4029201153946743,203.6548567000278,,,183.62977136029505,,,13721,47.57,109.48
Ludhiana,2024,60.46890710382513,118.02663934426229,14.387868852459016,19.27565573770492,32.28896174863388,22.266830601092895,10.272513661202185,1.1117213114754099,23.717759562841533,0.4429461756373938,1.1580169971671388,,,,,,70.6812568306011,0.4480327868852459,206.68314207650272,,,169.5274043715847,,,21769,47.57,109.48
Ludhiana,2025,52.46419178082192,103.91923287671231,10.139024390243902,15.945243902439024,25.566463414634143,15.945,13.757589041095892,1.0044345238095238,25.263205479452054,0.339972602739726,1.149780821917808,,,,,,73.0298904109589,0.40035616438356164,197.80076712328767,,,154.15649315068495,,,24412,47.57,109.48
Mysuru,2017,,,,,,,,,,,,,,,,,,,,,0.0,,,,2,1043.06,255.48
Mysuru,2018,,,,,,,,,,,,,,,,,,,,,0.0,,,,47,1043.06,255.48
Mysuru,2019,22.685859872611463,47.16916666666667,,12.287707006369427,16.73386075949367,16.672611464968153,5.146751592356687,0.5787898089171974,24.973949044585986,1.9866346153846155,6.733942307692308,0.5629807692307692,,0.46740000000000004,1.6501,23.492292993630574,79.35675159235669,0.7180891719745223,171.4067515923567,0.03139240506329114,1.0049315068493152,227.39745222929938,872.9171337579618,,73,1043.06,255.48
Mysuru,2020,16.707048192771083,34.88939759036145,,16.096867469879516,19.057951807228914,17.30737951807229,3.945860927152318,0.3837048192771084,34.71933734939759,1.6788648648648647,3.1115675675675676,0.09714285714285714,,0.593,0.32346153846153847,27.313457446808513,70.78006024096385,0.8187613293051359,91.5741087613293,0.000425531914893617,0.03398907103825136,238.53753012048196,827.0685240963855,,140,1043.06,255.48
Mysuru,2021,20.277084548104956,49.926997084548105,,20.48145772594752,25.11396501457726,18.0867638483965,4.480845481049563,0.4429446064139942,34.196783625730994,2.258621700879765,4.060205278592376,0.17350000000000002,,0.2325,0.13899999999999998,23.7105,71.2957725947522,0.7306122448979592,174.83170658682636,,0.0,421.74355685131195,846.4165889212828,,408,1043.06,255.48
Mysuru,2022,20.093561643835617,48.07797260273972,,14.378356164383563,17.548191780821917,12.518246575342465,3.874849315068493,0.4173972602739726,32.86553424657534,0.745945205479452,1.4442191780821918,,,,,,72.52082191780822,0.470027397260274,165.73520547945205,,0.0,203.47586301369864,866.0185479452056,,893,1043.06,255.48
Mysuru,2023,21.499312977159963,51.03786563112799,,17.32055664516101,21.015804039451492,11.377335175457949,3.9787953274631236,0.44688074047628895,37.042180838615856,0.17681596482582476,0.23819282728593758,,,,,,67.37664557059973,0.5054834174165476,175.4046242732704,,0.0,157.93633804257445,822.5811231619928,,1555,1043.06,255.48
Mysuru,2024,19.38311475409836,46.84890710382514,4.15736,18.663524590163934,22.77737704918033,11.867158469945355,2.274726775956284,0.38852459016393437,31.18355191256831,0.24319672131147543,0.37040983606557376,,,0.14687999999999998,0.22296000000000002,25.99296,72.64243169398907,0.3955464480874317,146.22516393442623,,0.0,112.06185792349727,825.2128415300547,,2086,1043.06,255.48
Mysuru,2025,18.0803125,49.17752840909091,3.832414772727273,16.5346875,20.343693181818182,19.050198863636364,7.170113636363637,0.36696022727272726,29.43775568181818,0.20116477272727273,0.4466193181818182,,,0.13210227272727273,0.20417613636363638,27.70784090909091,74.95017045454546,0.4019034090909091,177.1887784090909,,0.0,128.80657142857143,825.3309375,,2314,1043.06,255.48
Nashik,2017,63.096064516129026,89.82670967741934,8.628376623376623,53.78070967741936,32.85222222222222,35.82509433962264,7.708961038961039,1.1532748538011697,71.84286585365854,5.275555555555556,32.018070175438595,,,7.052597402597402,11.298181818181819,,,2.1708247422680413,175.30824175824176,,,228.68076023391814,,,33,1112.12,207.13
Nashik,2018,38.73671270718232,75.06042253521127,3.9129752066115704,22.697493112947658,14.998705234159779,13.834970760233919,5.549447513812155,0.6230578512396694,64.06751381215469,3.464848484848485,19.049752066115705,,,6.099228650137741,4.069860724233983,,,2.710275482093664,219.44906336088152,,,388.1703038674033,,,449,1112.12,207.13
Nashik,2019,36.78888571428572,67.85974504249292,3.8834493670886077,18.871372549019608,13.843607594936708,18.569440789473685,4.325197740112994,0.7070621468926555,47.72846153846154,2.642112676056338,15.353098591549298,,,1.8744886363636366,7.255971830985915,,,2.610702247191011,219.0511797752809,,,455.87797909407664,,,762,1112.12,207.13
Nashik,2020,32.29961432506887,57.11650137741047,3.714238227146814,22.520360110803324,15.097651933701659,11.582292263610315,2.586574585635359,0.5295316804407714,43.12381215469613,2.4063323782234955,9.163753581661892,,,3.199083094555874,4.33446875,,,2.435482093663912,211.5868044077135,,,84.49534435261708,,,1043,1112.12,207.13
Nashik,2021,40.01829608938547,64.32546218487394,4.813202247191011,28.09488764044944,18.297724719101122,12.17558988764045,2.744705882352941,0.4107262569832402,36.25997175141243,2.0237430167597767,4.00963687150838,,,1.5192737430167598,1.2322418879056047,,,2.3589944134078213,208.2708659217877,,,228.875,,,2966,1112.12,207.13
Nashik,2022,35.87157303370787,71.44548746518106,5.951554252199413,18.819354838709675,14.71008797653959,7.458012232415902,4.387403314917127,0.6739058171745153,38.58862258953168,1.1569889502762432,5.821767955801105,,,0.8255801104972376,2.9311049723756906,,,2.4191618497109824,210.9706069364162,,,381.5115789473684,,,9283,1112.12,207.13
Nashik,2023,37.69510405286613,72.95880615705696,1.0286999368114094,7.739266488664749,5.886416668449191,5.636800485736585,3.415215223686865,0.5794301317606768,28.807331272532853,3.0531348248768126,15.187553263321972,,,5.461390933253523,11.768773039970508,,,3.013196791189643,209.14573387596533,,,339.9341829259165,,,18283,1112.12,207.13
Nashik,2024,43.268121546961325,77.9071546961326,4.98198347107438,10.515564738292012,7.345564738292011,8.11939393939394,5.38633608815427,0.76267217630854,29.111349862258955,3.555840220385675,31.76988980716253,,,4.140468319559229,10.92,,,2.0104683195592283,210.16071625344352,,,327.7396952908587,,,23341,1112.12,207.13
Nashik,2025,37.91282967032967,78.93318681318681,5.68628808864266,11.887867036011082,11.967063711911356,15.186952908587257,6.1589835164835165,0.4690934065934066,29.713791208791207,1.9971428571428573,16.002032967032967,,,2.1103055555555557,2.86260989010989,,,1.8616758241758242,206.96326923076924,,,311.1589226519337,,,24856,1112.12,207.13
Panipat,2017,,,,,,,,,,,,,,,,,,,,,0.0,,,,0,15.97,129.63
Panipat,2018,,,,,,,,,,,,,,,,,,,,,0.0,,,,45,15.97,129.63
Panipat,2019,74.24584269662921,186.32240112994353,54.04893258426967,39.41879551820728,62.44244382022472,55.2649299719888,20.145830985915495,0.6632022471910112,36.69107042253521,4.230847457627119,10.78335294117647,1.5481638418079096,,1.8899152542372881,2.772994350282486,13.34,67.10517543859649,0.7645505617977528,198.4572191011236,0.014972067039106146,1.355917808219178,189.34446022727272,,,56,15.97,129.63
Panipat,2020,63.35575342465753,205.63449315068493,69.73194520547945,50.78084931506849,81.33331506849315,31.787835616438354,22.302164383561642,0.5792054794520548,32.43569863013699,4.997727272727273,7.742914110429448,1.7743865030674844,,1.7811042944785276,3.2077811550151973,,70.94022535211268,0.6244505494505495,198.2957967032967,0.014289693593314763,1.2865300546448089,251.7177900552486,,,111,15.97,129.63
Panipat,2021,61.19180981595092,198.11693251533742,17.482576687116563,14.390613496932517,25.59478527607362,9.537314814814815,38.79860248447205,0.9216307692307691,32.75788343558282,7.838354430379747,11.093470031545742,3.3041390728476823,,2.4592088607594937,6.101009463722398,,62.51625,0.6344171779141105,186.8693865030675,0.011134969325153374,0.9397260273972603,148.08095092024539,,,674,15.97,129.63
Panipat,2022,50.14301003344482,168.80167224080267,8.09886287625418,19.022943143812707,26.77026755852843,9.673411371237458,22.372714776632304,0.720503355704698,33.48177257525084,7.29212543554007,16.426047297297295,3.818144329896907,,3.229493243243243,4.596418918918919,,60.16108949416342,1.323014705882353,196.2197794117647,0.004327868852459017,0.30904109589041096,137.85554098360657,,,1499,15.97,129.63
Panipat,2023,42.358761913783205,133.07518607825037,4.115789145644388,23.662420088697417,27.515375510166248,10.555384248231286,10.616533756559255,0.6231935607009701,31.934307950540553,2.6142564891598106,16.451344533564274,2.0599798387802983,,3.4547965861232934,3.116458622153666,,61.315895618985635,2.0731894312719144,180.6327126287027,0.00904888291168701,0.008407534246575334,122.60372747945125,,,2068,15.97,129.63
Panipat,2024,63.843264094955494,107.85516320474778,8.407810650887575,24.87943620178042,17.15905044510386,10.036676557863501,13.24673590504451,0.5849258160237388,30.37792284866469,2.1890207715133534,24.827477744807123,1.816498516320475,,1.967952522255193,2.0024035608308606,,57.38854430379747,4.9904065040650405,188.99569105691057,0.002455621301775148,0.0021311475409836068,105.56433234421365,,,2524,15.97,129.63
Panipat,2025,102.48868131868132,228.58655555555558,31.464239130434784,36.85260869565217,29.309782608695652,9.998157894736842,10.116626506024096,0.6885714285714285,27.499874999999996,2.1978666666666666,25.00171052631579,1.8588157894736843,,1.4709333333333334,1.730263157894737,,61.15293333333334,5.104130434782609,188.07891304347825,0.0,0.0,69.26369565217392,,,2552,15.97,129.63
Pune,2020,74.32904761904763,114.9802380952381,31.878636363636364,67.71977272727273,95.7525,,18.679024390243903,1.6351162790697675,13.39780487804878,10.771818181818182,34.655227272727274,2.6999999999999997,,3.184772727272727,4.111136363636364,,,,,,,,,,3841,1716.95,109.82
Pune,2021,51.8494670846395,83.05395569620254,18.37657060518732,45.9214409221902,53.683141210374636,,45.34514534883721,1.6197681159420292,13.370778097982708,5.650835734870316,,,,,2.1994812680115277,,,,,,,,,,13734,1716.95,109.82
Pune,2022,70.17033519553073,99.47525139664805,22.15938202247191,69.13122222222222,65.40544943820225,,75.53616666666667,2.2879444444444443,15.919166666666666,1.418611111111111,,,,,0.6330555555555556,,,,,,,,,,44237,1716.95,109.82
Pune,2023,65.26252842051392,96.99197038918035,18.3330024454938,167.3516253180278,53.43535371890968,,145.91542648173248,2.7783207497150864,20.43697049932305,4.951032574205714,,,,,1.9399138518751868,,,,,,,,,,79152,1716.95,109.82
Pune,2024,43.924407713498624,80.84471074380166,22.892331460674157,70.26777472527473,52.778904494382026,,46.23540059347181,1.79175,23.810796703296703,3.523505747126437,14.969110169491525,4.095296610169491,,2.5414830508474573,5.494181286549708,,,,,,,,,,93048,1716.95,109.82
Pune,2025,61.958513513513516,118.50877419354839,37.237312925170066,56.26924914675768,63.822491467576796,,10.383027210884354,1.7125161290322581,30.095777777777776,7.496242236024845,14.548819875776399,4.233357142857143,,4.1697507788162,8.187383177570094,,,,,,,,,,97352,1716.95,109.82
Rajkot,2017,,,,,,,,,,,,,,,,,,,,,0.0,,,,7,60.07,357.07
Sagar,2017,,,,,,,,,,,,,,,,,,,,,0.0,,,,6,2713.63,175.26
Sagar,2018,,,,,,,,,,,,,,,,,,,,,0.0,,,,7,2713.63,175.26
Sagar,2019,,,,,,,,,,,,,,,,,,,,,0.0,,,,15,2713.63,175.26
Sagar,2020,,,,,,,,,,,,,,,,,,,,,0.0,,,,22,2713.63,175.26
Sagar,2021,,,,,,,,,,,,,,,,,,,,,0.0,,,,181,2713.63,175.26
Sagar,2022,62.781230769230774,111.98166666666667,2.590151515151515,19.255757575757574,12.348484848484848,10.838636363636365,6.251363636363637,0.8815151515151515,98.20439393939394,1.0718181818181818,107.07060606060605,0.7139393939393939,,1.0021212121212122,1.9474242424242425,22.813484848484848,35.21636363636364,0.5557575757575758,118.80969696969696,0.019393939393939394,0.336986301369863,103.30363636363636,,,1070,2713.63,175.26
Sagar,2023,36.21191233034561,75.55208105016683,1.9935509862434813,11.102243322332185,7.311093713647888,11.129383789280277,4.145591769537968,0.7837631123346744,58.39115449210988,0.4046905688737442,24.380207337259517,0.2780016341978811,,0.3830562942326188,0.8528869912563342,25.043483522346413,49.091202990385014,0.66317484899421,166.71276616351412,0.020111120604541646,0.018467465753424648,77.09480431498598,,,3039,2713.63,175.26
Sagar,2024,43.46751366120219,90.50475409836065,1.647513661202186,12.349262295081967,7.788415300546448,20.144219178082192,4.96672131147541,0.6269672131147541,62.27169398907103,0.19011267605633803,3.098788732394366,0.14374647887323944,,0.26370262390670557,0.36505714285714286,25.184590163934423,48.28205479452055,0.5468579234972678,153.10901639344263,0.011612021857923498,0.010765027322404372,42.87912568306011,,,4686,2713.63,175.26
Sagar,2025,41.218815426997246,76.62143250688706,1.2796132596685084,12.85549723756906,8.08696132596685,7.780745856353591,8.226356164383562,0.6560547945205479,39.81090410958904,0.23934472934472936,0.5697175141242938,0.19895480225988701,,0.43167832167832165,0.20092485549132946,23.74041095890411,53.88999999999999,0.5144505494505495,155.53483516483516,0.019808219178082193,1.6904109589041096,36.09452054794521,,,5120,2713.63,175.26
Salem,2017,,,,,,,,,,,,,,,,,,,,,0.0,,,,0,1490.52,288.81
Salem,2018,,,,,,,,,,,,,,,,,,,,,0.0,,,,6,1490.52,288.81
Salem,2019,,,,,,,,,,,,,,,,,,,,,0.0,,,,28,1490.52,288.81
Salem,2020,,,,,,,,,,,,,,,,,,,,,0.0,,,,55,1490.52,288.81
Salem,2021,,,,,,,,,,,,,,,,,,,,,0.0,,,,226,1490.52,288.81
Salem,2022,28.842641509433964,50.54196261682243,4.800093457943925,4.717383177570094,8.470934579439252,7.771028037383178,40.97915887850468,0.5229906542056075,1.1982242990654206,,,,,,,26.454205607476634,74.40046728971963,0.9899065420560748,165.18168224299063,,0.0,160.5126168224299,976.3038317757009,,633,1490.52,288.81
Salem,2023,29.28320621927021,50.554239247541425,3.6121413651612704,4.938131212870068,8.220626891237483,5.632704657277106,53.08303795176495,0.6366275078169322,2.213009810619351,,,,,,,28.6026395772407,58.697097564668205,1.2279385647467247,169.49313590925038,,0.0,183.5559102501421,976.390059350069,,1243,1490.52,288.81
Salem,2024,28.173274336283185,56.144039408866995,5.129638989169675,7.914584837545127,12.680938628158845,6.1118772563176895,34.79127272727273,0.7769675090252708,7.81274368231047,,,,,,,29.171413043478264,52.2082962962963,1.2857246376811595,178.91583333333332,,0.0,3.021304347826087,975.4660507246377,,1640,1490.52,288.81
Salem,2025,30.542298507462686,55.585296610169486,4.666777777777778,8.943213213213214,12.902444444444445,11.535641025641025,34.721666666666664,0.47582608695652173,15.241777777777777,,,,,,,28.311281337047355,53.12903133903134,1.2142061281337047,180.37601671309193,,0.0,0.7969359331476323,975.5958217270196,,1764,1490.52,288.81
Shillong,2017,,,,,,,,,,,,,,,,,,,,,0.0,,,,0,1754.5,193.37
Shillong,2018,,,,,,,,,,,,,,,,,,,,,0.0,,,,2,1754.5,193.37
Shillong,2019,,,,,,,,,,,,,,,,,,,,,0.0,,,,3,1754.5,193.37
Shillong,2020,,,,,,,,,,,,,,,,,,,,,0.0,,,,3,1754.5,193.37
Shillong,2021,,,,,,,,,,,,,,,,,,,,,0.0,,,,13,1754.5,193.37
Shillong,2022,19.59282894736842,40.2387417218543,14.368830409356725,14.645087719298246,32.893872832369944,2.8838011695906434,8.246744186046511,0.5467630057803469,8.049473684210527,1.075508474576271,,,,20.273636363636363,15.361467889908258,20.434941860465116,84.09226744186047,0.6694186046511628,197.40191860465114,0.15040462427745666,6.366657534246575,65.10982658959537,854.0211627906978,,59,1754.5,193.37
Shillong,2023,31.101842071269864,61.75452580417887,12.48360161586346,14.307568158066106,31.14023170130448,7.953099474959275,18.356991131853786,0.6215830629962235,9.828377110772852,0.0,,,,,,18.951933499537873,82.54093409296591,0.5500346002853627,176.13041524367665,0.09295328600390218,0.03476797945205479,67.35197785892049,856.557041987398,,255,1754.5,193.37
Shillong,2024,48.97153846153846,47.30984126984127,18.306031746031746,21.80825396825397,44.633206106870226,20.080357142857142,22.772058823529413,0.44106870229007633,16.634615384615383,0.0,,,,,,11.382941176470588,77.63382352941177,0.505,186.4505882352941,0.0033587786259541984,0.0011475409836065574,11.892366412213741,857.844705882353,,487,1754.5,193.37
Shillong,2025,48.47779874213837,36.66520408163265,20.39005376344086,15.950268817204302,44.55935483870967,45.23666666666667,10.45483870967742,0.7491397849462366,4.6985,0.0,,,,,,21.1175,61.89875,0.57625,193.09875,0.0012365591397849461,0.062493150684931505,0.0,858.0225,,596,1754.5,193.37
Surat,2017,,,,,,,,,,,,,,,,,,,,,0.0,,,,11,495.86,509.47
Surat,2018,,,,,,,,,,,,,,,,,,,,,0.0,,,,108,495.86,509.47
Surat,2019,,,,,,,,,,,,,,,,,,,,,0.0,,,,256,495.86,509.47
Surat,2020,,,,,,,,,,,,,,,,,,,,,0.0,,,,544,495.86,509.47
Surat,2021,,,,,,,,,,,,,,,,,,,,,0.0,,,,6959,495.86,509.47
Surat,2022,110.60237288135593,161.93576271186438,1.748813559322034,8.661864406779662,5.9759322033898306,,5.335593220338983,1.116949152542373,,,,,,,,26.59915254237288,55.903898305084745,1.4322033898305084,132.62593220338982,0.01677966101694915,0.2509041095890411,104.41237288135594,1011.589152542373,,31726,495.86,509.47
Surat,2023,57.424064530572956,133.42647905881725,4.079274270577871,8.441123349167542,9.694607089101263,,3.411206462287113,1.083388354132528,,,,,,,,28.737943259094806,65.69794264273432,1.4922814336502175,176.2710016750131,0.3531053494178724,0.29877996575342464,98.84447175294103,1008.6097891882891,,52867,495.86,509.47
Surat,2024,33.57535410764873,79.56373219373219,22.54593837535014,29.749436619718306,18.085785123966943,,14.388263305322129,1.1379889807162533,,,,,,,,28.986214689265537,69.9654802259887,1.4163276836158192,165.43474576271186,1.8737465564738292,1.693551912568306,80.58936639118457,1006.9904519774011,,58893,495.86,509.47
Surat,2025,30.66735294117647,78.70102409638555,20.443441176470586,12.93635294117647,26.960879765395894,,28.28226470588235,0.846891495601173,,,,,,,,28.775235294117646,68.50626470588236,1.4562941176470587,186.86970588235295,1.2589442815249268,101.4788219178082,84.49378299120235,1006.8221470588236,,60037,495.86,509.47
Visakhapatnam,2017,43.56915662650602,92.4112048192771,2.637259259259259,12.015871559633029,6.225882352941177,3.1373076923076924,22.642030075187968,0.8191390728476821,34.20268292682927,2.8404347826086958,6.715326086956521,1.4379891304347825,,,,24.921437125748504,67.30213414634146,1.575030303030303,209.54858974358976,0.022336956521739133,1.925,107.83065217391304,742.7357364341085,0.053260869565217396,4,272.45,119.81
Visakhapatnam,2018,49.99299418604651,116.5771965317919,12.799450867052022,39.34514534883721,30.967745664739883,11.912514450867054,11.084563953488372,0.7140289855072464,38.822434782608696,4.811123919308358,11.23729106628242,3.2328818443804033,,,,28.347463976945246,70.69417867435159,2.2412968299711817,234.30371757925073,0.018213256484149856,1.3945205479452054,143.21694524495678,745.8774202898551,0.027089337175792507,208,272.45,119.81
Visakhapatnam,2019,47.234375,115.36328488372094,14.215508474576271,37.98748587570621,31.71387005649717,10.052314285714285,12.974604519774012,0.8584180790960452,33.34994350282486,4.132796610169492,9.12319209039548,2.518107344632768,,,,27.143607954545452,72.91849431818183,2.4102272727272727,193.52985795454543,0.023079096045197738,1.8876712328767122,131.96423295454545,744.6278827361564,0.03090909090909091,276,272.45,119.81
Visakhapatnam,2020,39.99336134453781,95.54,13.591298342541437,30.833618784530387,27.146657458563535,8.437520891364903,9.154171270718232,0.6266850828729282,33.92248618784531,2.7255211267605635,6.916591549295775,1.7042535211267604,,,,26.3585635359116,73.58337016574586,2.0311325966850826,184.25588397790057,0.029834254143646412,1.969945355191257,129.02831491712706,747.0223661971831,0.002375690607734807,475,272.45,119.81
Visakhapatnam,2021,43.34196132596685,106.79781767955801,15.156353591160222,37.75825966850829,32.42425414364641,23.720165745856356,12.922734806629833,0.6870441988950277,20.083674033149173,3.1902216066481994,11.899861495844876,4.447867036011081,,,,28.390833333333337,74.18303867403314,1.92792817679558,199.48420420420422,0.02814917127071823,2.3953424657534246,125.42074585635359,747.1172928176796,-0.00287292817679558,2180,272.45,119.81
Visakhapatnam,2022,45.225068870523415,112.89850828729283,18.722142857142856,35.417355371900825,33.88255494505494,16.033104395604397,15.869478021978022,0.5005769230769231,19.14939393939394,2.1854945054945056,10.730576923076923,2.283131868131868,,,,28.723956043956044,74.67714285714285,1.1787912087912087,227.09351648351645,0.022582417582417583,1.978082191780822,119.91258241758241,746.2292032967033,0.004835164835164835,6047,272.45,119.81
Visakhapatnam,2023,53.20082392988364,136.0735492567167,24.706785447157344,35.65759932013069,38.99603925849129,17.70125033448096,10.782533974969628,0.7489384432857262,18.661113862836096,2.2746008782609337,9.58352547375166,0.980019072509717,,,,29.422340292224938,73.36343610265138,1.9914973213867708,231.4994187383319,0.02536825499277943,0.019877283105022826,114.9674223521388,746.8160185664834,0.02201237138712071,10912,272.45,119.81
Visakhapatnam,2024,45.604590163934425,108.51549180327868,17.202704918032786,35.37237704918033,32.6046174863388,14.867377049180329,8.602103825136611,0.5697540983606557,17.150575342465753,1.6744931506849317,5.227260273972603,0.8432054794520547,,,,28.98002732240437,67.35199453551913,1.7742896174863387,227.22724043715846,0.01620218579234973,0.014125683060109289,96.4,747.3867213114753,0.0,14728,272.45,119.81
Visakhapatnam,2025,51.681538461538466,126.69431318681319,13.415274725274726,44.71728021978022,33.61208791208791,12.347472527472526,10.413516483516483,0.5828571428571429,27.315192307692307,1.2414560439560438,3.598736263736264,0.8314010989010989,,,,27.783956043956046,61.959560439560434,0.9780494505494505,232.8510714285714,0.03733516483516484,2.0191780821917806,90.08258241758242,746.1042582417583,-0.33446945337620576,15814,272.45,119.81
